,operation,from_user,to_users_count,resource,latency,num_contexts
963,unshare,user_75,2,/scratch/user_75,0.15369752699916717,10
964,unshare,user_84,2,/scratch/user_84,0.11649178299921914,9
965,unshare,user_9,7,/scratch/user_9,0.15831948899722192,9
966,unshare,user_71,2,/scratch/user_71,0.14870039299785276,10
967,unshare,user_46,9,/scratch/user_46,0.16254957300043316,10
968,unshare,user_28,1,/scratch/user_28,0.15284955999959493,10
969,unshare,user_36,2,/scratch/user_36,0.10285047900106292,9
970,unshare,user_57,6,/scratch/user_57,0.15178350399946794,9
971,unshare,user_41,1,/scratch/user_41,0.13564280300124665,9
972,unshare,user_9,7,/scratch/user_9,0.1018055929998809,8
973,unshare,user_71,1,/scratch/user_71,0.12876744299865095,8
974,unshare,user_28,6,/scratch/user_28,0.10818769699835684,7
975,unshare,user_68,3,/scratch/user_68,0.16472209000130533,8
976,unshare,user_11,2,/scratch/user_11,0.1427982890018029,8
977,unshare,user_12,5,/scratch/user_12,0.15220850799960317,9
978,unshare,user_57,8,/scratch/user_57,0.15956553900105064,9
979,unshare,user_93,10,/scratch/user_93,0.16139134699915303,10
980,unshare,user_84,12,/scratch/user_84,0.14750104300037492,11
981,unshare,user_71,1,/scratch/user_71,0.09697762599898851,11
982,unshare,user_46,6,/scratch/user_46,0.15345626799899037,11
983,unshare,user_68,14,/scratch/user_68,0.1574312220000138,10
984,unshare,user_54,7,/scratch/user_54,0.15580366299764137,11
985,unshare,user_11,2,/scratch/user_11,0.09386900900062756,10
986,unshare,user_36,7,/scratch/user_36,0.13668459900145535,11
987,unshare,user_57,6,/scratch/user_57,0.16004174599947874,11
988,unshare,user_41,5,/scratch/user_41,0.17882947299949592,11
989,unshare,user_93,2,/scratch/user_93,0.1432619959996373,11
990,unshare,user_75,1,/scratch/user_75,0.1526610469991283,11
991,unshare,user_84,4,/scratch/user_84,0.15761943000325118,11
992,unshare,user_46,3,/scratch/user_46,0.15751088600154617,11
993,unshare,user_28,13,/scratch/user_28,0.10963820599863539,11
994,unshare,user_54,1,/scratch/user_54,0.09602198799984762,10
995,unshare,user_12,1,/scratch/user_12,0.15136195000013686,10
996,unshare,user_57,3,/scratch/user_57,0.1151097590009158,9
997,unshare,user_41,8,/scratch/user_41,0.1468527789984364,9
998,unshare,user_93,2,/scratch/user_93,0.1409708459977992,9
999,unshare,user_75,1,/scratch/user_75,0.14610272999925655,9
1000,unshare,user_46,2,/scratch/user_46,0.09798667300128727,8
1001,unshare,user_68,2,/scratch/user_68,0.16984812900045654,6
1002,unshare,user_86,11,/scratch/user_86,0.1573693810023542,6
1003,unshare,user_41,2,/scratch/user_41,0.15840264100188506,6
1004,unshare,user_75,2,/scratch/user_75,0.10595562600065023,6
1005,unshare,user_68,5,/scratch/user_68,0.15101044300172362,5
